url_id|url|power|redirectEnd|fetchStart|domainLookupStart|connectStart|requestStart|responseStart|domContentLoadedEventStart|domComplete|SpeedIndex|VC85|fcp|lcp_load|lcp_render|lcp_element
0039|http://biq.az|0|0|643|643|643|905|905|1129|2846|||1308|1807|1821|""https://biq.az/chat/img/logo/1.gif""
0040|http://bjslots.com|0|0|-5|9|9|166|329|2104|3894|||2122|2535|2535|""https://www.baji.world/wp-content/uploads/2024/06/Baji_Bagh_slide.jpg.webp""
0041|http://blog.d-power.jp|0|0|-4|5|6|125|246|659|1168|||542|704|704|""https://img-cdn.jg.jugem.jp/310/1937286/20240827_2938429.jpg""
0042|http://blog.iesjorgesantayana.es|0|0|-4|8|8|159|1628|2757|2960|||2196|2877|2900|""https://i0.wp.com/blog.iesjorgesantayana.es/wp-content/uploads/2024/06/shared-image-99.jpg?fit=600%2C450""
0043|http://blog.levelovoyageur.com|0|0|-4|3|4|155|310|1427|1940|||1252|1940|1957|""http://blog.levelovoyageur.com/wp-content/uploads/2023/09/37619026806_f37ca2924b_k-e1705594010348-1920x548.jpg""
0044|http://bnhsenvis.nic.in|0|0|-3|10|11|292|1539|3525|8957|||3406|4550|4553|""http://bnhsenvis.nic.in/App_Themes/Blue/images/logo_bg.png""
0045|http://bom.net|||||||||||||||
0046|http://bowlagas.co.jp|0|0|-4|10|10|168|328|1050|4956|||1035|2160|2175|""http://bowlagas.co.jp/img/image43.png""
0047|http://boyoyon.blog.jp|0|0|26|31|32|510|693|4352|5596|||1185|3869|3869|""https://resize.blogsys.jp/bebb6562e766ff3decb2f3e0fd135260bf41d268/crop8/600x400/https://livedoor.blogimg.jp/himechan_opi-ldekq6rw/imgs/8/8/88631810-s.gif""
0048|http://btsclub.ru|0|0|66|101|103|704|1101|2908|6964|||2755|4116|4121|""https://btsclub.ru/_ld/2/30519310.png""
0049|http://buddhapgcollege.edu.in|0|0|-5|5|5|219|420|2363|6047|||2283|2606|2621|""http://buddhapgcollege.edu.in/images/main-header.jpg""
0050|http://business.hemetsanjacintochamber.com|0|0|1029|1031|1034|1161|1219|1561|3204|||1501|3203|3207|""https://hemetsanjacintochamber.com/wp-content/uploads/2024/07/idk.png""
0051|http://bvdhqghn.vn|0|0|-4|7|8|214|475|7732|16837|||5845|9174|9178|""http://bvdhqghn.vn/modules/contrib/revslider/assets/admin/images/transparent.png""
0052|http://careers.lotteindia.com|0|0|932|938|1028|1029|1417|1738|2070|||1480|1475|1487|""data:image/svg+xml;base64""
0053|http://carneyplastics.com|||||||||||||||
0054|http://ce.suzuki-moto.com|0|505|508|508|508|511|663|1611|2089|||1537|1925|1928|""http://ce.suzuki-moto.com/img/app-background-black.jpg""
0055|http://chesapeakenatives.org|0|0|194|198|198|199|628|1316|1413|||2274|2558|2558|""https://ca8a4eead382faf68b52.cdn6.editmysite.com/uploads/b/68821bd0-67f9-11ea-9080-bf1cc3a5555f/butterflyphoto.jpg?width=2400&optimize=medium&height=480&fit=cover&dpr=2""
0056|http://ciml.info|0|0|-4|5|5|75|156|264|525|||316|497|513|""http://ciml.info/cover-forweb.png""
0057|http://classroompalette.weebly.com|0|0|47|48|53|122|197|611|706|||583|586|597|""https://classroompalette.weebly.com/uploads/3/8/9/4/38947201/134539_orig.jpg""
0058|http://claytonvalleybowl.com|0|0|-3|5|5|52|312|790|1021|||803|849|869|""http://claytonvalleybowl.com/wp-content/uploads/2021/05/we-2048x1356.jpg""
0059|http://cleave.co.jp|0|0|-3|8|8|131|285|550|1947|||475|1254|1263|""http://cleave.co.jp/img/new_corporate/top-back.jpg""
0060|http://click.info.enel.ro|0|0|-6|6|6|170|321|363|387|||386|0|393|""<h3></h3>""
0061|http://cls.shadrinsk.net|||||||||||||||
0062|http://colegiopatria.edu.mx|||||||||||||||
0063|http://colorfuldrop.net|0|0|-4|10|11|163|289|1053|3404|||928|1654|1656|""http://colorfuldrop.net/wp-content/uploads/2017/07/cropped-IMG_3595-1.png""
0064|http://corinanielsen.com|0|0|-3|4|5|59|150|174|197||||||
0065|http://counseling-room-m.com|||||||||||||||
0066|http://cpmbs.net|||||||||||||||
0067|http://crapahut.fr|0|0|52|56|65|414|595|2550|3058|||2445|2405|2462|""https://crapahut.fr/wp-content/themes/Canyon/timthumb.php?src=https://crapahut.fr/wp-content/uploads/2016/08/Montagne-automne5.jpg&h=300&w=650&zc=1""
0068|http://cruceroexpress.com.ar|||||||||||||||
0069|http://cscb.vimaru.edu.vn|0|0|-5|17|17|242|641|5906|17955|||5833|0|5894|""<p class='site_slogan'></p>""
0070|http://csemetekert-faiskola.hu|0|0|-5|2|2|165|620|1006|2340|||913|1374|1385|""http://csemetekert-faiskola.hu/wp-content/themes/naturefox/images/content.png""
0071|http://cuisinechristine.canalblog.com|0|0|563|565|566|707|849|1612|3121|||888|2342|2342|""https://image.canalblog.com/UqXuu5N_JwJtaRhbYPMDm1QW8x0=/700x343/smart/filters:no_upscale()/https%3A%2F%2Fstorage.canalblog.com%2F01%2F64%2F361827%2F132580145_o.jpg""
0072|http://cuisinefabienne.canalblog.com|0|0|550|556|556|698|843|1668|2578|||869|2489|2489|""https://image.canalblog.com/X4WpTn-ft_5u24iflFCJT0TwQsQ=/700x343/smart/filters:no_upscale()/https%3A%2F%2Fstorage.canalblog.com%2F11%2F01%2F692736%2F134525275_o.jpg""
0073|http://culina.canalblog.com|0|0|535|538|539|682|824|1445|2248|||840|0|870|""<p class='clamp-3 px-4 text-sm'></p>""
0074|http://cvieth.bplaced.net|0|0|-3|8|8|181|360|417|3105|||703|2166|2170|""http://cvieth.bplaced.net/bilder/motorrad/cb1000r/Bild_1_H400.JPG""
0075|http://daps.edu.bd|0|0|-3|3|4|32|89|1084|7580|||463|2961|2961|""https://daps-edu-bd.s3.us-east-2.amazonaws.com/2024/other-image/17162721045.jpg""
0076|http://delivery.onlinejain.com|0|0|34|34|34|37|129|368|372|||379|0|389|""<h1></h1>""
0077|http://dent-hasegawa.com|||||||||||||||
0078|http://didipin.ru|0|0|58|87|93|538|729|2579|3565|||1322|2161|2199|""https://didipin.ru/pictures/carousel/5767.png""
0079|http://diet2all.net|||||||||||||||
0080|http://digmast.ru|0|0|-4|3|3|186|793|1864|3619|||1814|1924|1928|""http://digmast.ru/wp-content/uploads/kak-virovnyat-liniy-gorizonta-1-1-320x180.jpg""
0081|http://doctorfarpon.es|||||||||||||||
0082|http://dom.elblag.net|0|0|-6|2|3|157|1201|3033|5472|||2936|3824|3824|""http://dom.elblag.net/img/banery/520_a1-_-mazury-duzy.jpg?cache=20190711134026""
0083|http://doradora-ninki.seesaa.net|||||||||||||||
0084|http://dpboss.net|0|0|343|348|349|407|836|1119|1148|||871|948|960|""https://satta.matka.mobi/img/logo.png""
0085|http://dsclubmovie.blog.jp|||||||||||||||
0086|http://ehknz.blog.fc2.com|||||||||||||||
0087|http://elista.untar.ac.id|0|0|-6|1|2|207|722|2372|3400|||2424|2870|2875|""http://elista.untar.ac.id/img/kelas.jpg""
0088|http://elpalcodelparlamento.com|0|0|38|91|91|571|878|1583|2196|||1371|2070|2082|""https://elpalcodelparlamento.com/wp-content/uploads/2024/07/7V9A5841.webp""
0089|http://elregato.es|||||||||||||||
0090|http://emojibank.com|0|0|-3|3|3|120|247|1416|3075|||1347|1561|1572|""http://emojibank.com/logo.gif""
0091|http://engpat.kipris.or.kr|||||||||||||||
0092|http://en.hubei.gov.cn|||||||||||||||
0093|http://epidemiologia.alfenas.mg.gov.br|0|0|-4|8|9|219|462|978|2231|||928|1512|1530|""http://epidemiologia.alfenas.mg.gov.br/bg_box.gif""
0094|http://erosok-2012.ldblog.jp|||||||||||||||
0095|http://eskiweb.che.itu.edu.tr|||||||||||||||
0096|http://evaluasi.unp.ac.id|0|0|-5|1|1|207|448|1210|1893|||1399|0|1403|""<div class='box-footer'></div>""
0097|http://fastlo.com|0|0|368|368|368|373|453|1091|1338|||1057|1092|1092|""https://cdn0.fastlo.ws/templates/common/images/fastlo-car.jpg""
0098|http://fastnet.com|0|0|319|323|323|632|917|1617|2179|||1596|2123|2131|""https://fastnet.co.uk/wp-content/uploads/2023/04/fibre4.png""
0099|http://fc-legare.jp|0|0|-5|2|3|124|725|1613|5080|||1506|2715|2723|""http://fc-legare.jp/wp-content/themes/wp-fclegare/images/key_01.png""
0100|http://fixamooz.blogfa.com|0|0|-6|1|1|86|185|549|1222|||437|2784|2784|""http://www.blogfa.com/b/1B747F2D162A.gif""
0101|http://floridaphotomatt.com|0|0|32|36|42|235|525|903|1219|||840|1141|1158|""https://floridaphotomatt.com/wp-content/photos/2024/06/Tampa-4th-Medium-View-Warm.jpg""
0102|http://fnb.ua|0|0|-6|1|2|208|462|1427|2297|||1393|2296|2312|""http://fnb.ua/templates/tegra3-96/images/bg.png""
0103|http://footwear.ua|0|0|-4|13|13|200|435|1524|3847|||1341|1640|1678|""http://footwear.ua/images/summer/bg_header.jpg""
0104|http://forum.yurradnik.com.ua|0|0|-4|9|10|202|534|1249|1874|||1163|1840|1849|""http://forum.yurradnik.com.ua/styles/prosilver/images/logo.png""
0105|http://fukaya-scc.org|0|0|-3|8|8|136|257|1005|1790|||1002|1772|1786|""http://fukaya-scc.org/images/footer-main.jpg""
0106|http://fundicionesrice.com|0|0|-2|10|11|34|672|1049|2123|||939|1307|1309|""https://werqwise.com/wp-content/uploads/2021/01/Couches-with-TV-smaller.jpg""
0107|http://furry.science|0|0|-2|6|7|40|76|320|795|||273|441|462|""http://furry.science/titleLogo.png""
0108|http://gadblo.com|0|0|-5|12|13|141|299|1183|2285|||1071|1377|1388|""http://gadblo.com/wp-content/uploads/2024/05/HUAWEIBand9-1140x666.jpeg""
0109|http://gagpk.org.ru|||||||||||||||
0110|http://gallery.necomachi.com|0|0|-4|6|7|136|269|915|1156|||941|898|1028|""http://gallery.necomachi.com/g-img/necologo.gif""
0111|http://gamma-men.cocolog-nifty.com|0|0|566|570|570|690|809|3555|4406|||1395|0|1396|""<h2></h2>""
0112|http://garantesp.ddns.net:96|||||||||||||||
0113|http://gauche.tokyo|||||||||||||||
0114|http://gdl.dyndns-web.com|0|0|30|68|69|261|307|345|369|||369|0|375|""<h1></h1>""
0115|http://geinou77777.blog28.fc2.com|||||||||||||||
0116|http://geophysics.eas.gatech.edu|0|0|-3|1|3|75|172|664|1194|||439|758|765|""http://geophysics.eas.gatech.edu/pics/US-yellow2.jpg""
0117|http://gipsy-kings.rozblog.com|0|0|-5|6|10|231|529|1306|4849|||1112|4848|4848|""http://uupload.ir/files/pqqc_gipsy_kings_34.jpg""
0118|http://goindianfuck.com|0|0|30|33|95|554|961|2107|2559|||1265|1603|1621|""https://goindianfuck.com/tmbx/103/575_-.webp""
0119|http://gpoauramx.com.mx|||||||||||||||
0120|http://gshenrimatisse.com|||||||||||||||
0121|http://h5.cashbee.top|0|0|41|46|64|641|844|2042|2560|||2029|2242|2247|""https://h5.cashbee.top/static/img/mobile_swipe.a2d9969.png""
0122|http://hafezi-lejion60sem.blogfa.com|0|0|-6|3|4|86|180|834|4151|||409|2691|2691|""http://www.blogfa.com/b/18BD3E1024B4.gif""
0123|http://haziaskifozde.fw.hu|0|0|-6|10|11|171|328|948|2070|||917|1684|1700|""http://haziaskifozde.fw.hu/img/logo.jpg""
0124|http://healio.co.kr|0|0|28|35|35|545|918|1785|2174|||1766|1768|1784|""https://healio.co.kr/gologo/1/swhite?v=191212""
0125|http://hekmateislami.com|||||||||||||||
0126|http://helli4school.ir|||||||||||||||
0127|http://highteagroningen.nl|0|0|-5|2|3|155|628|1388|1885|||1341|1884|1889|""http://highteagroningen.nl/files/4814/5278/7129/high-tea-002-2016.JPG""
0128|http://hodowlacanecorso.eu|0|0|-6|1|2|160|973|2030|2849|||1880|2513|2573|""http://hodowlacanecorso.eu/wp-content/uploads/2022/06/cane-corso.jpg""
0129|http://holynajaf.net|0|0|649|649|649|654|1059|2010|2232|||1990|2201|2209|""https://holynajaf.net/ar/templates/ja_rasite/images/rs2-mid-top.png""
0130|http://homelanddownload.blogfa.com|||||||||||||||
0131|http://honartabakhi.blogfa.com|||||||||||||||
0132|http://hoshinoanne.news.coocan.jp|||||||||||||||
0133|http://hotel-aviator.com|||||||||||||||
0134|http://hotelfazendadachacara.com.br|||||||||||||||
0135|http://hotel-revizor.ru|||||||||||||||
0136|http://houeisansou.com|||||||||||||||
0137|http://hydrawisevezerlo.hu|||||||||||||||
0138|http://ihacienda.chihuahua.gob.mx|0|0|-5|1|1|49|97|133|476|||187|476|484|""http://ihacienda.chihuahua.gob.mx/welcome.png""
0139|http://imedsales.com|0|0|30|33|38|447|839|2366|2753|||2264|2389|2389|""https://dkcdkv8eldsua.cloudfront.net/media/wysiwyg/smartwave/porto/homepage/04/shop4_home_banner.jpg""
0140|http://inabio.biodiversidad.gob.ec|||||||||||||||
0141|http://initiative-regenbogen.de|0|0|-5|4|5|165|584|1483|2077|||1252|1894|1902|""http://initiative-regenbogen.de/files/regenbogen/Jahestreffen%202024/Jahrestreffen_Initiative_Regenbogen_2024.png""
0142|http://innocentpeaches.com|0|0|-3|4|4|36|144|330|1321|||287|0|289|""<a rel='nofollow' href='/out.php?show=hairless-russian-teens.net'></a>""
0143|http://iranianlyricst.rozblog.com|||||||||||||||
0144|http://islamhum.com|||||||||||||||
0145|http://isyoubou.jp|||||||||||||||
0146|http://ita-e.shimada.ed.jp|||||||||||||||
0147|http://iwanuma.blog39.fc2.com|||||||||||||||
0148|http://jezz.in|0|0|-5|6|8|161|333|1048|2600|||868|885|887|""http://jezz.in/images/IPTV001.jpg""
0149|http://jpagame.com|||||||||||||||
0150|http://jp-chuoh.com|||||||||||||||
0151|http://ka.carsleather.com|||||||||||||||
0152|http://kanemoonnews.blogfa.com|||||||||||||||
0153|http://kaori331.blog.fc2.com|0|0|191|196|197|214|275|574|626|||451|0|523|""<span class='fc2footer_contents_hotentry_title'></span>""
0154|http://karposbooks.rs|0|0|58|62|62|508|1494|3258|3526|||3241|3171|3253|""https://karposbooks.rs/wp-content/uploads/2024/08/morska-venera-300.jpg""
0155|http://katzengold.org|0|0|-6|3|4|159|491|537|569||||||
0156|http://kdc-izhorskiy.kolp.gov.spb.ru|||||||||||||||
0157|http://keralavisionbroadband.in|0|0|-3|0|0|28|60|107|2335||||||
0158|http://kf.assists.online|0|0|573|573|573|578|1001|1033|1065||||||
0159|http://king-joe2.blog.jp|0|0|33|61|62|572|781|5130|7822|||1343|1441|1441|""https://livedoor.blogimg.jp/king_joe858-r462t3oh/imgs/9/1/91de0163.jpg""
0160|http://klinikagrunwaldzka.pl|||||||||||||||
0161|http://kodamahansyoku.blog.fc2.com|||||||||||||||
0162|http://kokubuhiroko.net|0|0|-3|5|5|133|798|1933|2195|||1853|2137|2139|""http://kokubuhiroko.net/wp/wp-content/uploads/2015/02/A_191011_hiroko-kokubu_0142-1-1038x460.jpg""
0163|http://kpd-sloga.hr|||||||||||||||
0164|http://kreskit.pbsi.uad.ac.id|0|0|-4|6|7|221|895|2324|3438|||2261|3436|3510|""http://kreskit.pbsi.uad.ac.id/wp-content/uploads/2023/11/berita-1170x550.jpg""
0165|http://kunugi-kanko.com|||||||||||||||
0166|http://kusofishing.com|0|0|-5|6|7|130|252|1708|3168|||1598|2782|2782|""https://ad.xdomain.ne.jp/img/eigo_memories.gif""
0167|http://kyo-yancha.ne.jp|0|0|-4|2|3|120|242|1053|2013|||1032|1411|1416|""http://kyo-yancha.ne.jp/shared/images/header/header_top_bg.jpg""
0168|http://lac.lublin.pl|||||||||||||||
0169|http://lacocotte.nordblogs.com|||||||||||||||
0170|http://lampcook.com|||||||||||||||
0171|http://lanaflo.ru|0|0|-3|12|13|199|1262|2750|3895|||2719|3292|3303|""http://lanaflo.ru/wp-content/themes/lanaflo/img/hdr_grnd.jpg""
0172|http://la-natureve.com|||||||||||||||
0173|http://larisa.culture.gr|||||||||||||||
0174|http://latifa.blog10.fc2.com|0|0|241|245|246|263|323|618|708|||487|0|531|""<h1></h1>""
0175|http://lavillacastellino.com|0|460|466|466|466|472|667|2035|2902|||1428|2022|2039|""http://lavillacastellino.com/clients/_1/_1/11143/images/upload/upload_574d5772d42f6.png""
0176|http://lc.pandahall.com|0|0|63|76|78|122|266|486|2538|||442|425|451|""https://lc.pandahall.com/rs/front-rs/images/static/banner/2022/20220928/lampwork-beads.jpg""
0177|http://lettres.clg.free.fr|||||||||||||||
0178|http://lhspla.net|||||||||||||||
0179|http://libmuse.kcua.ac.jp|0|0|-4|10|10|127|256|266|280|||275|0|283|""<p></p>""
0180|http://lms.bites.com.tr|0|0|151|154|155|196|870|1276|3551|||1177|1788|1803|""https://werqwise.com/wp-content/uploads/2021/01/Couches-with-TV-smaller.jpg""
0181|http://loadmore.top|0|0|212|218|218|265|354|530|1272|||407|486|493|""https://www.google.com/logos/doodles/2024/paris-games-august-most-searched-playground-6753651837110533-law.gif""
0182|http://localdate.in|0|0|-2|5|5|210|421|1298|2956|||1210|2955|2963|""http://localdate.in/assets/img/bg-masthead2.jpg""
0183|http://loc.ibefrio.org.br|0|0|-3|8|9|214|2094|4938|6250|||4852|5728|5742|""http://loc.ibefrio.org.br/wp-content/uploads/2018/08/ibef-locacao-3-forest.jpg""
0184|http://lordsandwich.co.il|0|0|-4|1|1|200|411|2162|6388|||2132|10977|10983|""http://lordsandwich.co.il/wp-content/uploads/2016/08/static_dots.png""
0185|http://loveindoor.com|0|0|-3|12|12|141|272|731|1187|||750|784|800|""http://loveindoor.com/img/base.jpg""
0186|http://love.it|0|0|-4|6|7|172|368|798|1131|||773|1130|1143|""http://love.it/img/testata.jpg""
0187|http://lyceum.samgtu.ru|0|0|-4|8|9|209|447|2614|182317|||1157|2944|2959|""http://lyceum.samgtu.ru/assets/2848376d/img/slider/slide-1.jpg""
0188|http://mabedini.parsiblog.com|||||||||||||||
0189|http://madin.ppwahidhasyim.com|0|86|143|143|143|149|273|486|1191|||341|997|997|""https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjPtBRAHW56ckb6niarNc2wekUOwQ2CGuNtdJU8WrOduZpsaa1awdoe48oBLEQKbKZ2KyN6MYYHWOYO9TMD-rNHEOtR7AtFGa12s7R2wF9oJCmTMVmTaJB7aKWciCNK1PD_QP8-_R69KBM/s640/Adobe_Post_20190207_191938.jpg""
0190|http://mail.onma.edu.ua|0|23254|23265|23265|23265|23272|29973|32045|34485|||31733|33455|33465|""http://onma.edu.ua/wp-content/uploads/2016/09/pzso.jpg""
0191|http://mangastream.com|0|0|51|53|59|151|282|318|346|||323|0|339|""<p class='reg-text'></p>""
0192|http://mapa-venezuela.blogspot.com|||||||||||||||
0193|http://masala-photo-shoot.blogspot.com|||||||||||||||
0194|http://ma-symbiose.fr|0|0|-4|9|10|148|303|2412|3642|||615|3242|3248|""http://ma-symbiose.fr/sites/default/files/styles/bandeau_principal/public/images/pumpkin-2190584_1920.jpg?h=ae8ec3bd&itok=9b6SUh74""
0195|http://maytinhdonga.com.vn|||||||||||||||
0196|http://mayurbhanjlawcollege.in|0|0|1245|1245|1245|1250|2118|3665|4221|||3515|3665|3665|""http://mayurbhanjlawcollege.in/new/wp-content/uploads/2016/08/new-logo-1.png""
0197|http://mazdahaiphong3s.gianhangvn.com.vn|0|0|-4|1|1|277|553|3263|5568|||2614|4109|4109|""https://drive.gianhangvn.com/file/3-1536505j24764.jpg""
0198|http://medisana31.ru|||||||||||||||
0199|http://me.jotun.com|0|0|1111|1111|1111|1117|1395|3068|3998|||1579|2124|2163|""https://www.jotun.com/siteassetsjot03/content---meia-only-blocks/2024/gcc24_01_1280x720.jpg""
0200|http://member.peoplebuyco.com|0|0|2|25|27|211|400|1903|1913|||1914|4965|4965|""http://vipapi.ucbuyco.com//Upload/Images/QT/20240408/_202404080337033.png""
0201|http://menyamitino.web.fc2.com|||||||||||||||
0202|http://metzptitsbonheurs.eklablog.com|0|0|67|69|97|421|551|1050|1876|||922|1201|1285|""https://metzptitsbonheurs.eklablog.com/images/mobile/header-gloss.gif""
0203|http://mikuphotoseichi.blog.fc2.com|||||||||||||||
0204|http://mik.vn|||||||||||||||
0205|http://misuszatek.szkolnastrona.pl|0|0|735|739|740|919|1287|2492|3918|||2455|2970|2994|""http://misuszatek.szkolnastrona.pl/70-0010/images/bears.png""
0206|http://m.it.bestplanthormones.com|0|0|-2|7|8|21|34|276|394|||188|289|307|""http://m.it.bestplanthormones.com/uploads/202015034/ImgScroll/ba202008271534182283900.jpg?size=750x0""
0207|http://mittelalterpark.de|0|0|-5|11|12|173|333|1183|3200|||807|1064|1076|""http://mittelalterpark.de/img/hintergrund.jpg""
0208|http://mixczarter.pl|0|0|-4|5|5|193|544|2811|5170|||1811|5069|5071|""http://mixczarter.pl/img/podstrony/722.jpg?dta=1621417791""
0209|http://m.julswalleyefishingadventures.com|||||||||||||||
0210|http://mknaceunlimited.blogspot.com|0|0|221|221|221|226|310|638|704|||742|0|980|""<span class='title'></span>""
0211|http://m.my.mail.ru|0|0|33|36|839|1228|1408|3274|5980|||3225|3438|3443|""https://my6.imgsmail.ru/mail/ru/images/my/mobile/mob_logo_2x.png""
0212|http://mobelpark.com|||||||||||||||
0213|http://moi-60s.com|||||||||||||||
0214|http://m.okeycar.com|||||||||||||||
0215|http://motoken.na.coocan.jp|0|0|-4|9|9|127|254|618|943|||545|0|649|""<li></li>""
0216|http://motoshoprosario.com.ar|0|0|-5|8|9|233|583|1749|19972|||1652|19161|19176|""http://motoshoprosario.com.ar/sitio/fotos/banners/ampl/4.jpg""
0217|http://m.saigemotorcycle.com|||||||||||||||
0218|http://m.srcyrl.ahabiochem-sp.com|||||||||||||||
0219|http://msr.rs|||||||||||||||
0220|http://m.taraz.boplus.kz|||||||||||||||
0221|http://m.tggumruk.com|0|394|409|409|409|412|860|1859|2723|||1886|2299|2305|""http://tggumruk.com/themes/web/theme7/css/bannerbg.jpg""
0222|http://musicschool-navi.jp|||||||||||||||
0223|http://myaquarium.kiev.ua|0|0|-3|13|14|214|1569|2951|5243|||2792|3714|3722|""http://myaquarium.kiev.ua/images/banner/banner-aLighterNanoTouch-Big.jpg""
0224|http://mycpp.ru|0|0|-5|16|17|196|417|453|482|||470|0|490|""<h1></h1>""
0225|http://m.yuledaily.com|0|0|-4|6|6|185|405|1172|2846||||||
0226|http://m.yuzcw.com|0|0|83|85|490|832|974|2173|14628|||2047|3923|3923|""http://st2.baozi178.com//attachments/201908/26/13/0150-p8mqlj.jpg""
0227|http://m.zmlx.com|0|0|-6|2|2|242|19538|23395|66061|||23272|30564|30564|""http://www.zmlx.com/uploads/2017/0619/907d328ebafc5cfec04752acbd793135_640x214.jpg""
0228|http://nadine.nn.kiev.ua|0|0|-4|2|2|198|386|428|455|||445|0|459|""<li></li>""
0229|http://narry.blogfa.com|0|0|-6|11|12|92|189|484|2306|||455|2797|2797|""http://www.blogfa.com/b/1AC02A686C5.gif""
0230|http://navalperaldepinares.es|||||||||||||||
0231|http://nephron.com|||||||||||||||
0232|http://newwst.com|||||||||||||||
0233|http://nichedlinks.com|||||||||||||||
0234|http://nissan.infocar.com.ua|||||||||||||||
